Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000042492,Tbc1d10b,Gene Expression,0.07787057849832887,2.220446049250313e-16,1.8818791330165302e-15,1024,0.7249279662520329,570
ENSMUSG00000004530,Coro1c,Gene Expression,0.07786086292754632,2.220446049250313e-16,1.8818791330165302e-15,1344,1.0156839391923649,714
ENSMUSG00000063077,Kif1b,Gene Expression,0.0778470918806255,2.220446049250313e-16,1.8818791330165302e-15,2418,2.0106703833029616,908
ENSMUSG00000026810,Dpm2,Gene Expression,0.0778337352068658,2.220446049250313e-16,1.8818791330165302e-15,1948,1.4154967960506253,809
ENSMUSG00000005683,Cs,Gene Expression,0.07780685942127408,2.220446049250313e-16,1.8818791330165302e-15,2854,2.1560072953154785,926
ENSMUSG00000038690,Atp5j2,Gene Expression,0.07780429590932221,0.0,0.0,17513,13.323928530641377,1159
ENSMUSG00000062797,Hikeshi,Gene Expression,0.07778049082142438,2.220446049250313e-16,1.8818791330165302e-15,1220,0.8895883907535873,642
ENSMUSG00000017679,Ttpal,Gene Expression,0.07777631049506038,2.220446049250313e-16,1.8818791330165302e-15,1030,0.8051643522658906,579
ENSMUSG00000058076,Sdhc,Gene Expression,0.07775696756738507,2.220446049250313e-16,1.8818791330165302e-15,3016,2.4163390884269096,974
ENSMUSG00000004032,Gstm5,Gene Expression,0.07769216102888261,2.220446049250313e-16,1.8818791330165302e-15,4272,3.4453764969872487,1033
ENSMUSG00000063882,Uqcrh,Gene Expression,0.07768669642463612,0.0,0.0,18555,13.961534403168436,1155
ENSMUSG00000076437,Selenoh,Gene Expression,0.07766600183017365,2.220446049250313e-16,1.8818791330165302e-15,1529,1.2233925365169604,745
ENSMUSG00000048307,Ankrd46,Gene Expression,0.07764820044327815,2.220446049250313e-16,1.8818791330165302e-15,2012,1.4252226926558151,801
ENSMUSG00000005873,Reep5,Gene Expression,0.07758406444766434,2.220446049250313e-16,1.8818791330165302e-15,5878,4.52368609830066,1065
ENSMUSG00000029147,Ppm1g,Gene Expression,0.07757604428536835,2.220446049250313e-16,1.8818791330165302e-15,1417,0.9899543190464326,686
ENSMUSG00000042644,Itpr3,Gene Expression,0.07755627972517141,0.0,0.0,154,0.28989739826403077,133
ENSMUSG00000052915,Msl1,Gene Expression,0.07755545760900935,2.220446049250313e-16,1.8818791330165302e-15,2441,1.8133801499961282,867
ENSMUSG00000043670,Diras1,Gene Expression,0.07752736748152106,2.220446049250313e-16,1.8818791330165302e-15,575,0.5216998449436097,410
ENSMUSG00000029371,Cxcl5,Gene Expression,0.07742785534733566,0.0,0.0,73,0.08192657280979919,65
ENSMUSG00000025875,Tspan17,Gene Expression,0.07741277696046209,2.220446049250313e-16,1.8818791330165302e-15,480,0.36865545846516223,321
ENSMUSG00000025508,Rplp2,Gene Expression,0.07739266283953493,2.220446049250313e-16,1.8818791330165302e-15,16735,13.551482309752076,1166
ENSMUSG00000074886,Grk6,Gene Expression,0.07738590192504538,2.220446049250313e-16,1.8818791330165302e-15,1113,0.7931859070784614,612
ENSMUSG00000078765,U2af1l4,Gene Expression,0.07737575822122111,2.220446049250313e-16,1.8818791330165302e-15,1233,0.8854254753395837,635
ENSMUSG00000021557,Agtpbp1,Gene Expression,0.07736469782815297,2.220446049250313e-16,1.8818791330165302e-15,1253,0.9019689684040519,659
ENSMUSG00000056071,S100a9,Gene Expression,0.07734132147985501,0.0,0.0,132,0.1518913455637511,54
ENSMUSG00000035681,Kcnc2,Gene Expression,0.0773359491301671,2.220446049250313e-16,1.8818791330165302e-15,810,0.657552083471357,503
ENSMUSG00000052681,Rap1b,Gene Expression,0.07732989478403551,2.220446049250313e-16,1.8818791330165302e-15,1825,1.3643295199134167,765
ENSMUSG00000036446,Lum,Gene Expression,0.07732702238660329,0.0,0.0,25,0.05421174498157377,24
ENSMUSG00000030557,Mef2a,Gene Expression,0.07731481133219882,2.220446049250313e-16,1.8818791330165302e-15,2138,1.5644856195377985,834
ENSMUSG00000039218,Srrm2,Gene Expression,0.07730917289892567,2.220446049250313e-16,1.8818791330165302e-15,2036,1.4780911424527585,812
ENSMUSG00000061130,Ppm1b,Gene Expression,0.07725426064569917,2.220446049250313e-16,1.8818791330165302e-15,1797,1.287669181303136,786
ENSMUSG00000029772,Ahcyl2,Gene Expression,0.07723022885159128,2.220446049250313e-16,1.8818791330165302e-15,1300,1.416142953910464,746
ENSMUSG00000028176,Lrrc7,Gene Expression,0.0772208548858003,2.220446049250313e-16,1.8818791330165302e-15,275,0.17483336135182553,222
ENSMUSG00000028243,Ubxn2b,Gene Expression,0.07719883778043399,2.220446049250313e-16,1.8818791330165302e-15,529,0.36183394863503543,388
ENSMUSG00000031701,Dnaja2,Gene Expression,0.07710516271292674,2.220446049250313e-16,1.8818791330165302e-15,2999,2.238156269242276,930
ENSMUSG00000038900,Rpl12,Gene Expression,0.07709943045297266,2.220446049250313e-16,1.8818791330165302e-15,14452,11.425128433253358,1157
ENSMUSG00000033335,Dnm2,Gene Expression,0.07708030387875192,2.220446049250313e-16,1.8818791330165302e-15,1595,1.1754242222208142,726
ENSMUSG00000019996,Map7,Gene Expression,0.07701836787561478,2.220446049250313e-16,1.8818791330165302e-15,482,0.3256847255842339,342
ENSMUSG00000003363,Pld3,Gene Expression,0.07699522812116463,2.220446049250313e-16,1.8818791330165302e-15,3733,2.7379412364256215,963
ENSMUSG00000051062,Fbll1,Gene Expression,0.07698356341572848,2.220446049250313e-16,1.8818791330165302e-15,1298,0.9183316460592038,670
ENSMUSG00000036966,Spryd3,Gene Expression,0.07697665530799971,2.220446049250313e-16,1.8818791330165302e-15,1521,1.0697752385684407,710
ENSMUSG00000001911,Nfix,Gene Expression,0.07696938854459189,2.220446049250313e-16,1.8818791330165302e-15,999,0.974372732619181,591
ENSMUSG00000018830,Myh11,Gene Expression,0.07695377899353588,0.0,0.0,128,0.1629535880047189,93
ENSMUSG00000014769,Psmb1,Gene Expression,0.07694860583249008,2.220446049250313e-16,1.8818791330165302e-15,5406,4.089328486902017,1045
ENSMUSG00000025104,Hdgfl3,Gene Expression,0.07691946638165138,2.220446049250313e-16,1.8818791330165302e-15,2220,1.5730835998093495,831
ENSMUSG00000025408,Ddit3,Gene Expression,0.07690571317172633,2.220446049250313e-16,1.8818791330165302e-15,1569,1.1548812993299145,744
ENSMUSG00000020612,Prkar1a,Gene Expression,0.07689038649731525,2.220446049250313e-16,1.8818791330165302e-15,5924,4.646144024559672,1080
ENSMUSG00000045658,Pid1,Gene Expression,0.07686673029398963,2.220446049250313e-16,1.8818791330165302e-15,878,0.5841735681946737,519
ENSMUSG00000057406,Nsd2,Gene Expression,0.07686079489420672,2.220446049250313e-16,1.8818791330165302e-15,1152,0.8301317513838006,624
ENSMUSG00000047260,Emc6,Gene Expression,0.07685326302355343,2.220446049250313e-16,1.8818791330165302e-15,2280,1.7075495425697562,844
ENSMUSG00000009406,Elk1,Gene Expression,0.07682123600326118,2.220446049250313e-16,1.8818791330165302e-15,666,0.44389201140286055,448
ENSMUSG00000017485,Top2b,Gene Expression,0.07681037898221249,2.220446049250313e-16,1.8818791330165302e-15,1895,1.3649718308576486,778
ENSMUSG00000024851,Pitpnm1,Gene Expression,0.076803561599262,2.220446049250313e-16,1.8818791330165302e-15,2545,1.941914530757381,893
ENSMUSG00000006705,Pknox1,Gene Expression,0.07678035080973021,2.220446049250313e-16,1.8818791330165302e-15,734,0.5264478995469538,462
ENSMUSG00000031988,Vps26b,Gene Expression,0.07677742923605883,2.220446049250313e-16,1.8818791330165302e-15,1422,1.0346645706894844,695
ENSMUSG00000053477,Tcf4,Gene Expression,0.07677633748844405,2.220446049250313e-16,1.8818791330165302e-15,4147,3.4131031067522444,1036
ENSMUSG00000025486,Sirt3,Gene Expression,0.07671243202544815,2.220446049250313e-16,1.8818791330165302e-15,1708,1.2340098285244618,770
ENSMUSG00000026341,Actr3,Gene Expression,0.07668831640091132,4.440892098500626e-16,3.726186026398182e-15,2100,1.5578761859260095,822
ENSMUSG00000016921,Srsf6,Gene Expression,0.07665423751405734,4.440892098500626e-16,3.726186026398182e-15,1754,1.294474611822174,770
ENSMUSG00000023017,Asic1,Gene Expression,0.07655439292393418,4.440892098500626e-16,3.726186026398182e-15,987,0.8179315657793774,587
ENSMUSG00000049517,Rps23,Gene Expression,0.07653917257576472,2.220446049250313e-16,1.8818791330165302e-15,24225,19.22934098344014,1174
ENSMUSG00000015013,Trappc2l,Gene Expression,0.07652422621833327,4.440892098500626e-16,3.726186026398182e-15,3105,2.2967650596944615,919
ENSMUSG00000005779,Psmb4,Gene Expression,0.07648493383835024,4.440892098500626e-16,3.726186026398182e-15,4720,3.5555222478110475,1022
ENSMUSG00000029363,Rfc5,Gene Expression,0.07648266831160956,2.220446049250313e-16,1.8818791330165302e-15,216,0.1382603953346417,175
ENSMUSG00000020849,Ywhae,Gene Expression,0.07647798468778857,2.220446049250313e-16,1.8818791330165302e-15,12439,9.565393061584452,1136
ENSMUSG00000070934,Rraga,Gene Expression,0.07640315077331311,4.440892098500626e-16,3.726186026398182e-15,1371,1.0134032759160834,698
ENSMUSG00000019726,Lyst,Gene Expression,0.07639033232117144,4.440892098500626e-16,3.726186026398182e-15,648,0.4552634842162246,422
ENSMUSG00000051234,Rnf7,Gene Expression,0.07637329640020467,4.440892098500626e-16,3.726186026398182e-15,2448,1.8707327868818124,893
ENSMUSG00000042303,Sgsm3,Gene Expression,0.076363959126413,4.440892098500626e-16,3.726186026398182e-15,1033,0.7325442154296071,597
ENSMUSG00000019894,Slc6a15,Gene Expression,0.07632547801540007,4.440892098500626e-16,3.726186026398182e-15,404,0.257315775599319,315
ENSMUSG00000019467,Arhgef25,Gene Expression,0.0763025413251592,4.440892098500626e-16,3.726186026398182e-15,1175,0.8362027718574885,620
ENSMUSG00000052133,Sema5b,Gene Expression,0.07623848768115285,4.440892098500626e-16,3.726186026398182e-15,561,0.4309136720143862,376
ENSMUSG00000043411,Usp48,Gene Expression,0.07619814063512467,4.440892098500626e-16,3.726186026398182e-15,1236,0.9152263492179233,650
ENSMUSG00000020755,Sap30bp,Gene Expression,0.07619653732438898,4.440892098500626e-16,3.726186026398182e-15,966,0.664457704387714,569
ENSMUSG00000029723,Tsc22d4,Gene Expression,0.07619053731083326,4.440892098500626e-16,3.726186026398182e-15,2944,2.8538127406385114,1025
ENSMUSG00000038902,Pogz,Gene Expression,0.07617656686251995,4.440892098500626e-16,3.726186026398182e-15,934,0.6706561831651204,550
ENSMUSG00000049097,Ankrd34a,Gene Expression,0.07616772217523099,4.440892098500626e-16,3.726186026398182e-15,835,0.5570154262895733,516
ENSMUSG00000035960,Apex1,Gene Expression,0.0761575195549098,4.440892098500626e-16,3.726186026398182e-15,1024,0.7172446692211948,581
ENSMUSG00000029648,Flt1,Gene Expression,0.07608348262332447,4.440892098500626e-16,3.726186026398182e-15,881,0.8895566017639543,550
ENSMUSG00000025903,Lypla1,Gene Expression,0.0759678634277932,6.661338147750939e-16,5.553125876339851e-15,803,0.6881310682532998,514
ENSMUSG00000027951,Adar,Gene Expression,0.07594748150384555,6.661338147750939e-16,5.553125876339851e-15,1899,1.4266616353042987,799
ENSMUSG00000039483,Asb6,Gene Expression,0.07593042492143975,6.661338147750939e-16,5.553125876339851e-15,487,0.31337637318138567,348
ENSMUSG00000063430,Wscd2,Gene Expression,0.07593006102895869,4.440892098500626e-16,3.726186026398182e-15,184,0.12734288727460005,154
ENSMUSG00000098912,1500004A13Rik,Gene Expression,0.07592283482285711,6.661338147750939e-16,5.553125876339851e-15,1183,0.8312345502215688,623
ENSMUSG00000037740,Mrps26,Gene Expression,0.07591280603527155,6.661338147750939e-16,5.553125876339851e-15,2189,1.6102814347139776,814
ENSMUSG00000015377,Dennd6b,Gene Expression,0.07588489098646413,6.661338147750939e-16,5.553125876339851e-15,932,0.6592193641161745,555
ENSMUSG00000047897,Ripply2,Gene Expression,0.07586419819117154,6.661338147750939e-16,5.553125876339851e-15,316,0.19844236409736718,254
ENSMUSG00000037996,Slc24a2,Gene Expression,0.07583496699642438,6.661338147750939e-16,5.553125876339851e-15,749,0.5541717948150896,443
ENSMUSG00000025156,Gps1,Gene Expression,0.07580942828425809,6.661338147750939e-16,5.553125876339851e-15,2992,2.2687877691993807,946
ENSMUSG00000003617,Cp,Gene Expression,0.07580425284181752,4.440892098500626e-16,3.726186026398182e-15,129,0.2525840765857706,111
ENSMUSG00000027978,Prss12,Gene Expression,0.07577768372729995,4.440892098500626e-16,3.726186026398182e-15,244,0.24721514070264727,163
ENSMUSG00000040209,Zfp704,Gene Expression,0.07577512529142283,6.661338147750939e-16,5.553125876339851e-15,952,0.6938504173014632,571
ENSMUSG00000006442,Srm,Gene Expression,0.07575187870555597,6.661338147750939e-16,5.553125876339851e-15,1427,1.009208480381413,711
ENSMUSG00000024911,Fibp,Gene Expression,0.07571706181048012,6.661338147750939e-16,5.553125876339851e-15,1935,1.4226190861723238,817
ENSMUSG00000027692,Tnik,Gene Expression,0.07569245618880434,8.881784197001252e-16,7.378713025201041e-15,1591,1.1621018040448001,725
ENSMUSG00000033526,Ppip5k1,Gene Expression,0.07566867475587594,6.661338147750939e-16,5.553125876339851e-15,828,0.5675336083127499,509
ENSMUSG00000037111,Setd7,Gene Expression,0.07564606220218308,8.881784197001252e-16,7.378713025201041e-15,1446,1.0189491373240789,702
ENSMUSG00000028691,Prdx1,Gene Expression,0.07563635436233189,6.661338147750939e-16,5.553125876339851e-15,6255,5.9024681364031375,1131
ENSMUSG00000020902,Ntn1,Gene Expression,0.07562866660465457,4.440892098500626e-16,3.726186026398182e-15,116,0.16731349895511338,109
ENSMUSG00000029822,Osbpl3,Gene Expression,0.07555168249374705,6.661338147750939e-16,5.553125876339851e-15,289,0.1811999172970571,235
ENSMUSG00000032244,Fem1b,Gene Expression,0.07554039743536613,8.881784197001252e-16,7.378713025201041e-15,1639,1.2909672432620731,755
ENSMUSG00000020125,Elane,Gene Expression,0.07553719316398015,0.0,0.0,2,0.01819132216709884,2
ENSMUSG00000005371,Fbxo11,Gene Expression,0.07546334672484914,8.881784197001252e-16,7.378713025201041e-15,1780,1.3185323506368845,776
ENSMUSG00000033910,Gucy1a1,Gene Expression,0.07541108388101943,8.881784197001252e-16,7.378713025201041e-15,1319,1.1861810529075716,669
ENSMUSG00000097415,AU020206,Gene Expression,0.07540089210421973,2.220446049250313e-16,1.8818791330165302e-15,56,0.10081170993666283,48
ENSMUSG00000017466,Timp2,Gene Expression,0.07538975516374562,1.1102230246251565e-15,9.19179079745333e-15,4370,3.378513888997322,1004
ENSMUSG00000002372,Ranbp3,Gene Expression,0.07536785610329802,1.1102230246251565e-15,9.19179079745333e-15,1589,1.1239602164127618,732
ENSMUSG00000028669,Pithd1,Gene Expression,0.07536781858470358,1.1102230246251565e-15,9.19179079745333e-15,1434,1.0102044268425843,694
ENSMUSG00000038400,Pmepa1,Gene Expression,0.07536569872977503,8.881784197001252e-16,7.378713025201041e-15,1084,1.1248585751845366,642
ENSMUSG00000001416,Cct3,Gene Expression,0.07527575282787509,1.1102230246251565e-15,9.19179079745333e-15,2629,2.01021407568246,890
ENSMUSG00000020267,Hint1,Gene Expression,0.07524050150780819,8.881784197001252e-16,7.378713025201041e-15,13361,10.128695849339321,1153
ENSMUSG00000008575,Nfib,Gene Expression,0.07521084387480532,1.1102230246251565e-15,9.19179079745333e-15,1307,1.2187046032276636,699
ENSMUSG00000024659,Anxa1,Gene Expression,0.07514618780607635,0.0,0.0,17,0.029933483164002583,15
ENSMUSG00000052504,Epha3,Gene Expression,0.07513332795235896,1.1102230246251565e-15,9.19179079745333e-15,314,0.19664704531247512,252
ENSMUSG00000052738,Suclg1,Gene Expression,0.07511955046402562,1.3322676295501878e-15,1.1001878605068018e-14,3385,2.5238848747048683,962
ENSMUSG00000030751,Psma1,Gene Expression,0.07511311638216446,1.3322676295501878e-15,1.1001878605068018e-14,2379,1.6921203703510435,864
ENSMUSG00000030663,1110004F10Rik,Gene Expression,0.0751039281289966,1.3322676295501878e-15,1.1001878605068018e-14,3240,2.45085931632761,940
ENSMUSG00000002475,Abhd3,Gene Expression,0.07507057497471228,1.3322676295501878e-15,1.1001878605068018e-14,708,0.6148282402197668,470
ENSMUSG00000068921,Dap3,Gene Expression,0.07501227093672086,1.3322676295501878e-15,1.1001878605068018e-14,1493,1.074944013316289,729
ENSMUSG00000026991,Pkp4,Gene Expression,0.0749799895718874,1.5543122344752192e-15,1.280271159645289e-14,2083,1.551638106237591,813
ENSMUSG00000006476,Nsmf,Gene Expression,0.07497253563859178,1.5543122344752192e-15,1.280271159645289e-14,3104,2.4009713386989318,941
ENSMUSG00000063450,Syne2,Gene Expression,0.07496399689075073,1.1102230246251565e-15,9.19179079745333e-15,246,0.3140899259499182,219
ENSMUSG00000043668,Tox3,Gene Expression,0.0749440712009864,1.1102230246251565e-15,9.19179079745333e-15,282,0.18303918195235525,219
ENSMUSG00000022428,Cby1,Gene Expression,0.07490252828184131,1.5543122344752192e-15,1.280271159645289e-14,1097,0.8170478880388621,614
ENSMUSG00000006676,Usp19,Gene Expression,0.07489278416310675,1.5543122344752192e-15,1.280271159645289e-14,1339,0.992372652925613,681
ENSMUSG00000026608,Kctd3,Gene Expression,0.07486369557133896,1.5543122344752192e-15,1.280271159645289e-14,945,0.6514683599828041,576
ENSMUSG00000000568,Hnrnpd,Gene Expression,0.07481843916369495,1.7763568394002505e-15,1.460056565445818e-14,2410,1.7661524066741614,876
ENSMUSG00000019054,Fis1,Gene Expression,0.07468628194902947,1.7763568394002505e-15,1.460056565445818e-14,8604,6.54911819187272,1116
ENSMUSG00000025938,Slco5a1,Gene Expression,0.07468442622032517,1.5543122344752192e-15,1.280271159645289e-14,226,0.12648550948300807,180
ENSMUSG00000000791,Il12rb1,Gene Expression,0.07467365194078349,0.0,0.0,5,0.011973716987583299,5
ENSMUSG00000070345,Hsf5,Gene Expression,0.07465173917584995,0.0,0.0,6,0.0024529949791654345,6
ENSMUSG00000002289,Angptl4,Gene Expression,0.07463029684107102,1.3322676295501878e-15,1.1001878605068018e-14,116,0.22670287928815336,110
ENSMUSG00000025137,Pcyt2,Gene Expression,0.07461987742374722,1.9984014443252818e-15,1.6383840848895822e-14,1326,0.9550536786054452,672
ENSMUSG00000054000,Tusc1,Gene Expression,0.07459991297323512,1.7763568394002505e-15,1.460056565445818e-14,308,0.18926862253537255,228
ENSMUSG00000022811,Zfp148,Gene Expression,0.07457548738384542,1.9984014443252818e-15,1.6383840848895822e-14,1223,0.8845920961645644,656
ENSMUSG00000064225,Paqr9,Gene Expression,0.0745690400192805,1.9984014443252818e-15,1.6383840848895822e-14,542,0.34996988274980206,397
ENSMUSG00000020850,Prpf8,Gene Expression,0.07453998816373666,1.9984014443252818e-15,1.6383840848895822e-14,2338,1.7445382478501685,857
ENSMUSG00000039233,Tbce,Gene Expression,0.07453640200864921,1.9984014443252818e-15,1.6383840848895822e-14,695,0.4749076730147425,460
ENSMUSG00000086290,Snhg12,Gene Expression,0.07450673751845825,2.220446049250313e-15,1.8165748211640733e-14,1842,1.3675531326874673,759
ENSMUSG00000022540,Rogdi,Gene Expression,0.07444505442403117,2.220446049250313e-15,1.8165748211640733e-14,2778,2.020548195129897,896
ENSMUSG00000054342,Kcnn4,Gene Expression,0.07444142770636694,8.881784197001252e-16,7.378713025201041e-15,57,0.10935206910844097,56
ENSMUSG00000026277,Stk25,Gene Expression,0.0744309210560356,2.220446049250313e-15,1.8165748211640733e-14,2547,1.9083603160572946,882
ENSMUSG00000029730,Mcm7,Gene Expression,0.07440402340304614,2.220446049250313e-15,1.8165748211640733e-14,453,0.3143154711653077,330
ENSMUSG00000027799,Nbea,Gene Expression,0.07438646203170524,2.4424906541753444e-15,1.9965424662375373e-14,1893,1.3844398419533048,809
ENSMUSG00000010086,Rnf112,Gene Expression,0.07436441455626287,2.220446049250313e-15,1.8165748211640733e-14,537,0.36435666337811423,384
ENSMUSG00000021895,Arhgef3,Gene Expression,0.07432589165063601,2.4424906541753444e-15,1.9965424662375373e-14,748,0.5133057282878675,482
ENSMUSG00000024998,Plce1,Gene Expression,0.07424355953648637,1.9984014443252818e-15,1.6383840848895822e-14,183,0.2801062332138832,164
ENSMUSG00000024583,Txnl1,Gene Expression,0.07418601771539243,2.886579864025407e-15,2.3535791620134615e-14,1976,1.431156405446296,826
ENSMUSG00000006699,Cdc42,Gene Expression,0.07416910348130354,2.6645352591003757e-15,2.1762059834781775e-14,8150,6.240878778610406,1107
ENSMUSG00000023147,Wrb,Gene Expression,0.07413981865473539,2.886579864025407e-15,2.3535791620134615e-14,1545,1.1434350755360423,719
ENSMUSG00000015757,Ppil4,Gene Expression,0.07413260643951568,2.886579864025407e-15,2.3535791620134615e-14,839,0.5907801404928605,513
ENSMUSG00000032064,Dixdc1,Gene Expression,0.07407278669951237,2.886579864025407e-15,2.3535791620134615e-14,723,0.500309087090947,462
ENSMUSG00000063297,Luzp2,Gene Expression,0.07405663956147161,3.1086244689504383e-15,2.5292899088278566e-14,2023,1.574681182393072,827
ENSMUSG00000028645,Slc2a1,Gene Expression,0.07405040108944369,3.1086244689504383e-15,2.5292899088278566e-14,1654,1.6587397787802194,833
ENSMUSG00000031834,Pik3r2,Gene Expression,0.07403384573099735,3.1086244689504383e-15,2.5292899088278566e-14,2047,1.5692228022227765,822
ENSMUSG00000031545,Gpat4,Gene Expression,0.0740323154027562,3.3306690738754696e-15,2.7076742866341706e-14,1257,0.9295647483772084,670
ENSMUSG00000033007,Asic4,Gene Expression,0.07398003994972903,3.1086244689504383e-15,2.5292899088278566e-14,440,0.31081932331583734,317
ENSMUSG00000031548,Sfrp1,Gene Expression,0.07394869331292568,2.6645352591003757e-15,2.1762059834781775e-14,304,0.2277130966298832,235
ENSMUSG00000020018,Snrpf,Gene Expression,0.07388826408329231,3.774758283725532e-15,3.0609742928264256e-14,1742,1.251535381355143,776
